1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
1.488371849060058594e+00
1.488371849060058594e+00
1.488372087478637695e+00
1.488371849060058594e+00
1.488372325897216797e+00
